dteday,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
2011-05-15,0,5,1,0,0,0,2,16.44,100.0,7.0015,47
2011-05-15,0,5,2,0,0,0,2,16.44,100.0,8.9981,50
2011-05-15,0,5,3,0,0,0,2,16.44,100.0,0.0,32
2011-05-15,0,5,4,0,0,0,2,16.44,100.0,0.0,13
2011-05-15,0,5,5,0,0,0,3,16.44,100.0,7.0015,14
2011-05-15,0,5,6,0,0,0,2,16.44,100.0,8.9981,17
2011-05-15,0,5,7,0,0,0,2,16.44,100.0,8.9981,42
2011-05-15,0,5,8,0,0,0,2,17.380000000000006,94.0,8.9981,70
2011-05-15,0,5,9,0,0,0,1,19.26,83.0,16.997899999999998,134
2011-05-15,0,5,10,0,0,0,1,19.26,83.0,15.0013,226
2011-05-15,0,5,11,0,0,0,1,20.2,78.0,15.0013,322
2011-05-15,0,5,12,0,0,0,1,21.14,73.0,19.9995,367
2011-05-15,0,5,13,0,0,0,1,21.14,73.0,19.0012,456
2011-05-15,0,5,14,0,0,0,1,22.08,73.0,12.998,437
2011-05-15,0,5,15,0,0,0,1,23.020000000000003,69.0,16.997899999999998,459
2011-05-15,0,5,16,0,0,0,1,22.08,69.0,16.997899999999998,440
2011-05-15,0,5,17,0,0,0,3,18.320000000000004,78.0,23.9994,392
2011-05-15,0,5,18,0,0,0,1,18.320000000000004,78.0,16.997899999999998,237
2011-05-15,0,5,19,0,0,0,1,18.320000000000004,83.0,7.0015,231
2011-05-15,0,5,20,0,0,0,1,17.380000000000006,88.0,0.0,191
2011-05-15,0,5,21,0,0,0,1,17.380000000000006,88.0,0.0,151
2011-05-15,0,5,22,0,0,0,1,18.320000000000004,83.0,0.0,117
2011-05-15,0,5,23,0,0,0,1,17.380000000000006,88.0,15.0013,69
2011-05-16,0,5,0,0,1,1,1,16.44,94.0,7.0015,38
2011-05-16,0,5,1,0,1,1,1,16.44,94.0,8.9981,14
2011-05-16,0,5,2,0,1,1,1,15.5,100.0,6.0032,13
2011-05-16,0,5,3,0,1,1,1,15.5,94.0,11.0014,4
2011-05-16,0,5,4,0,1,1,1,15.5,100.0,8.9981,6
2011-05-16,0,5,5,0,1,1,1,15.5,93.0,12.998,21
2011-05-16,0,5,6,0,1,1,1,16.44,88.0,11.0014,104
2011-05-16,0,5,7,0,1,1,1,16.44,83.0,19.0012,272
2011-05-16,0,5,8,0,1,1,1,18.320000000000004,73.0,19.9995,394
2011-05-16,0,5,9,0,1,1,1,20.2,69.0,12.998,194
2011-05-16,0,5,10,0,1,1,1,21.14,65.0,6.0032,112
2011-05-16,0,5,11,0,1,1,1,22.08,56.99999999999999,0.0,185
2011-05-16,0,5,12,0,1,1,1,23.020000000000003,54.0,6.0032,209
2011-05-16,0,5,13,0,1,1,1,23.96,51.0,0.0,214
2011-05-16,0,5,14,0,1,1,1,23.96,51.0,0.0,193
2011-05-16,0,5,15,0,1,1,1,25.84,51.0,0.0,165
2011-05-16,0,5,16,0,1,1,3,20.2,78.0,16.997899999999998,226
2011-05-16,0,5,17,0,1,1,1,19.26,88.0,15.0013,274
2011-05-16,0,5,18,0,1,1,3,19.26,83.0,12.998,453
2011-05-16,0,5,19,0,1,1,1,19.26,83.0,16.997899999999998,308
2011-05-16,0,5,20,0,1,1,1,19.26,83.0,0.0,198
2011-05-16,0,5,21,0,1,1,1,19.26,83.0,0.0,177
2011-05-16,0,5,22,0,1,1,1,18.320000000000004,88.0,6.0032,127
2011-05-16,0,5,23,0,1,1,1,18.320000000000004,88.0,6.0032,57
2011-05-17,0,5,0,0,2,1,2,18.320000000000004,88.0,0.0,31
2011-05-17,0,5,1,0,2,1,3,18.320000000000004,88.0,0.0,13
2011-05-17,0,5,2,0,2,1,3,18.320000000000004,88.0,0.0,8
2011-05-17,0,5,3,0,2,1,3,17.380000000000006,94.0,16.997899999999998,4
2011-05-17,0,5,4,0,2,1,3,17.380000000000006,94.0,16.997899999999998,4
2011-05-17,0,5,5,0,2,1,3,16.44,94.0,16.997899999999998,22
2011-05-17,0,5,6,0,2,1,3,16.44,94.0,16.997899999999998,49
2011-05-17,0,5,7,0,2,1,2,16.44,94.0,16.997899999999998,151
2011-05-17,0,5,8,0,2,1,2,16.44,94.0,19.9995,347
2011-05-17,0,5,9,0,2,1,2,17.380000000000006,88.0,16.997899999999998,207
2011-05-17,0,5,10,0,2,1,3,17.380000000000006,88.0,16.997899999999998,104
2011-05-17,0,5,11,0,2,1,2,18.320000000000004,83.0,27.9993,130
2011-05-17,0,5,12,0,2,1,3,18.320000000000004,83.0,27.9993,153
2011-05-17,0,5,13,0,2,1,2,18.320000000000004,88.0,22.0028,172
2011-05-17,0,5,14,0,2,1,1,21.14,73.0,31.0009,184
2011-05-17,0,5,15,0,2,1,1,21.14,69.0,30.0026,210
2011-05-17,0,5,16,0,2,1,1,21.14,61.0,22.0028,290
2011-05-17,0,5,17,0,2,1,1,21.14,65.0,27.9993,604
2011-05-17,0,5,18,0,2,1,1,20.2,69.0,19.9995,480
2011-05-17,0,5,19,0,2,1,1,20.2,69.0,16.997899999999998,349
2011-05-17,0,5,20,0,2,1,1,19.26,83.0,27.9993,283
2011-05-17,0,5,21,0,2,1,1,17.380000000000006,88.0,16.997899999999998,174
2011-05-17,0,5,22,0,2,1,2,17.380000000000006,88.0,19.0012,98
2011-05-17,0,5,23,0,2,1,2,17.380000000000006,88.0,16.997899999999998,56
2011-05-18,0,5,0,0,3,1,2,17.380000000000006,88.0,15.0013,23
2011-05-18,0,5,1,0,3,1,2,17.380000000000006,88.0,16.997899999999998,12
2011-05-18,0,5,2,0,3,1,3,16.44,94.0,15.0013,6
2011-05-18,0,5,3,0,3,1,3,16.44,94.0,19.9995,9
2011-05-18,0,5,4,0,3,1,3,16.44,94.0,19.9995,3
2011-05-18,0,5,5,0,3,1,1,16.44,100.0,15.0013,9
2011-05-18,0,5,6,0,3,1,1,16.44,100.0,8.9981,101
2011-05-18,0,5,7,0,3,1,1,17.380000000000006,88.0,12.998,274
2011-05-18,0,5,8,0,3,1,1,18.320000000000004,88.0,19.0012,453
2011-05-18,0,5,9,0,3,1,3,18.320000000000004,83.0,16.997899999999998,202
2011-05-18,0,5,10,0,3,1,3,17.380000000000006,88.0,19.0012,106
2011-05-18,0,5,11,0,3,1,2,17.380000000000006,94.0,6.0032,23
2011-05-18,0,5,12,0,3,1,1,18.320000000000004,94.0,19.9995,54
2011-05-18,0,5,13,0,3,1,2,18.320000000000004,83.0,22.0028,122
2011-05-18,0,5,14,0,3,1,2,19.26,78.0,19.0012,138
2011-05-18,0,5,15,0,3,1,1,20.2,78.0,16.997899999999998,167
2011-05-18,0,5,16,0,3,1,1,20.2,73.0,12.998,294
2011-05-18,0,5,17,0,3,1,1,20.2,69.0,8.9981,565
2011-05-18,0,5,18,0,3,1,1,20.2,73.0,15.0013,489
2011-05-18,0,5,19,0,3,1,3,18.320000000000004,88.0,8.9981,331
2011-05-18,0,5,20,0,3,1,3,18.320000000000004,88.0,8.9981,213
2011-05-18,0,5,21,0,3,1,1,16.44,88.0,0.0,85
2011-05-18,0,5,22,0,3,1,1,16.44,83.0,0.0,117
2011-05-18,0,5,23,0,3,1,1,16.44,94.0,6.0032,59
2011-05-19,0,5,0,0,4,1,1,16.44,94.0,7.0015,29
2011-05-19,0,5,1,0,4,1,1,15.5,94.0,0.0,6
2011-05-19,0,5,2,0,4,1,1,15.5,94.0,0.0,15
2011-05-19,0,5,3,0,4,1,1,14.56,100.0,0.0,4
2011-05-19,0,5,4,0,4,1,1,14.56,94.0,0.0,5
2011-05-19,0,5,5,0,4,1,1,14.56,94.0,0.0,26
2011-05-19,0,5,6,0,4,1,2,15.5,94.0,0.0,103
2011-05-19,0,5,7,0,4,1,2,15.5,100.0,0.0,257
2011-05-19,0,5,8,0,4,1,2,16.44,88.0,0.0,487
2011-05-19,0,5,9,0,4,1,2,17.380000000000006,88.0,6.0032,216
2011-05-19,0,5,10,0,4,1,2,17.380000000000006,83.0,0.0,130
2011-05-19,0,5,11,0,4,1,3,17.380000000000006,88.0,11.0014,164
2011-05-19,0,5,12,0,4,1,2,19.26,78.0,7.0015,168
2011-05-19,0,5,13,0,4,1,3,19.26,64.0,16.997899999999998,183
2011-05-19,0,5,14,0,4,1,3,17.380000000000006,73.0,12.998,180
2011-05-19,0,5,15,0,4,1,1,18.320000000000004,78.0,11.0014,188
2011-05-19,0,5,16,0,4,1,1,19.26,64.0,12.998,302
2011-05-19,0,5,17,0,4,1,1,18.320000000000004,78.0,11.0014,547
2011-05-19,0,5,18,0,4,1,1,20.2,55.00000000000001,11.0014,513
2011-05-19,0,5,19,0,4,1,1,19.26,60.0,8.9981,410
2011-05-19,0,5,20,0,4,1,1,17.380000000000006,77.0,19.0012,282
2011-05-19,0,5,21,0,4,1,1,17.380000000000006,77.0,19.0012,209
2011-05-19,0,5,22,0,4,1,3,15.5,82.0,19.9995,79
2011-05-19,0,5,23,0,4,1,1,14.56,94.0,0.0,72
2011-05-20,0,5,0,0,5,1,1,13.62,94.0,6.0032,48
2011-05-20,0,5,1,0,5,1,1,13.62,100.0,0.0,25
2011-05-20,0,5,2,0,5,1,1,12.68,100.0,6.0032,8
2011-05-20,0,5,3,0,5,1,1,12.68,100.0,0.0,5
2011-05-20,0,5,4,0,5,1,1,12.68,94.0,6.0032,5
2011-05-20,0,5,5,0,5,1,1,12.68,94.0,7.0015,28
2011-05-20,0,5,6,0,5,1,1,13.62,88.0,7.0015,117
2011-05-20,0,5,7,0,5,1,1,15.5,77.0,11.0014,319
2011-05-20,0,5,8,0,5,1,1,17.380000000000006,68.0,0.0,517
2011-05-20,0,5,9,0,5,1,1,17.380000000000006,68.0,15.0013,234
2011-05-20,0,5,10,0,5,1,1,18.320000000000004,64.0,12.998,148
2011-05-20,0,5,11,0,5,1,2,19.26,60.0,12.998,196
2011-05-20,0,5,12,0,5,1,2,20.2,56.00000000000001,16.997899999999998,255
2011-05-20,0,5,13,0,5,1,3,20.2,56.00000000000001,19.0012,232
2011-05-20,0,5,14,0,5,1,1,21.14,53.0,15.0013,197
2011-05-20,0,5,15,0,5,1,2,20.2,56.00000000000001,12.998,242
2011-05-20,0,5,16,0,5,1,2,20.2,53.0,11.0014,330
2011-05-20,0,5,17,0,5,1,1,21.14,53.0,0.0,554
2011-05-20,0,5,18,0,5,1,1,20.2,56.00000000000001,11.0014,473
2011-05-20,0,5,19,0,5,1,1,19.26,64.0,6.0032,302
2011-05-20,0,5,20,0,5,1,1,19.26,64.0,7.0015,220
2011-05-20,0,5,21,0,5,1,1,18.320000000000004,64.0,7.0015,195
2011-05-20,0,5,22,0,5,1,1,17.380000000000006,73.0,0.0,152
2011-05-20,0,5,23,0,5,1,1,16.44,72.0,11.0014,115
2011-05-21,0,5,0,0,6,0,1,16.44,77.0,7.0015,98
2011-05-21,0,5,1,0,6,0,1,16.44,72.0,0.0,72
2011-05-21,0,5,2,0,6,0,1,16.44,72.0,7.0015,40
2011-05-21,0,5,3,0,6,0,1,14.56,82.0,7.0015,19
2011-05-21,0,5,4,0,6,0,1,13.62,88.0,8.9981,7
2011-05-21,0,5,5,0,6,0,1,13.62,88.0,7.0015,5
2011-05-21,0,5,6,0,6,0,1,15.5,82.0,8.9981,28
2011-05-21,0,5,7,0,6,0,1,17.380000000000006,73.0,8.9981,43
2011-05-21,0,5,8,0,6,0,1,18.320000000000004,68.0,19.0012,126
2011-05-21,0,5,9,0,6,0,1,20.2,64.0,15.0013,225
2011-05-21,0,5,10,0,6,0,1,21.14,61.0,7.0015,323
2011-05-21,0,5,11,0,6,0,1,22.08,53.0,8.9981,418
2011-05-21,0,5,12,0,6,0,1,23.020000000000003,50.0,0.0,493
2011-05-21,0,5,13,0,6,0,1,24.9,45.0,0.0,462
2011-05-21,0,5,14,0,6,0,1,25.84,42.0,0.0,456
2011-05-21,0,5,15,0,6,0,1,25.84,45.0,16.997899999999998,506
2011-05-21,0,5,16,0,6,0,2,25.84,39.0,16.997899999999998,471
2011-05-21,0,5,17,0,6,0,2,25.84,42.0,11.0014,444
2011-05-21,0,5,18,0,6,0,2,24.9,45.0,11.0014,444
2011-05-21,0,5,19,0,6,0,1,23.96,47.0,11.0014,301
2011-05-21,0,5,20,0,6,0,1,21.14,61.0,0.0,248
2011-05-21,0,5,21,0,6,0,1,21.14,61.0,7.0015,227
2011-05-21,0,5,22,0,6,0,1,20.2,69.0,8.9981,204
2011-05-21,0,5,23,0,6,0,1,19.26,78.0,6.0032,145
2011-05-22,0,5,0,0,0,0,1,17.380000000000006,88.0,11.0014,131
2011-05-22,0,5,1,0,0,0,1,16.44,94.0,8.9981,98
2011-05-22,0,5,2,0,0,0,1,16.44,94.0,7.0015,68
2011-05-22,0,5,3,0,0,0,1,15.5,100.0,7.0015,33
2011-05-22,0,5,4,0,0,0,1,15.5,100.0,0.0,12
2011-05-22,0,5,5,0,0,0,1,15.5,100.0,7.0015,6
2011-05-22,0,5,6,0,0,0,1,16.44,94.0,7.0015,18
2011-05-22,0,5,7,0,0,0,1,17.380000000000006,88.0,7.0015,40
2011-05-22,0,5,8,0,0,0,1,20.2,73.0,6.0032,94
2011-05-22,0,5,9,0,0,0,1,21.14,69.0,7.0015,189
2011-05-22,0,5,10,0,0,0,1,22.08,65.0,8.9981,305
2011-05-22,0,5,11,0,0,0,1,24.9,54.0,12.998,373
2011-05-22,0,5,12,0,0,0,2,25.84,51.0,12.998,401
2011-05-22,0,5,13,0,0,0,2,23.020000000000003,54.0,15.0013,455
2011-05-22,0,5,14,0,0,0,3,21.14,69.0,12.998,316
2011-05-22,0,5,15,0,0,0,2,23.020000000000003,61.0,11.0014,331
2011-05-22,0,5,16,0,0,0,1,23.96,61.0,8.9981,273
2011-05-22,0,5,17,0,0,0,1,24.9,57.99999999999999,16.997899999999998,306
2011-05-22,0,5,18,0,0,0,1,23.020000000000003,61.0,15.0013,358
2011-05-22,0,5,19,0,0,0,1,23.020000000000003,61.0,12.998,300
2011-05-22,0,5,20,0,0,0,1,22.08,65.0,11.0014,231
2011-05-22,0,5,21,0,0,0,1,21.14,73.0,12.998,136
2011-05-22,0,5,22,0,0,0,1,20.2,83.0,8.9981,121
2011-05-22,0,5,23,0,0,0,2,19.26,83.0,8.9981,65
2011-05-23,0,5,0,0,1,1,2,18.320000000000004,88.0,8.9981,41
2011-05-23,0,5,1,0,1,1,1,18.320000000000004,88.0,7.0015,9
2011-05-23,0,5,2,0,1,1,3,18.320000000000004,88.0,11.0014,5
2011-05-23,0,5,3,0,1,1,3,17.380000000000006,94.0,11.0014,4
2011-05-23,0,5,4,0,1,1,2,17.380000000000006,94.0,0.0,4
2011-05-23,0,5,5,0,1,1,2,17.380000000000006,94.0,0.0,11
2011-05-23,0,5,6,0,1,1,2,17.380000000000006,100.0,0.0,96
2011-05-23,0,5,7,0,1,1,2,18.320000000000004,94.0,7.0015,236
2011-05-23,0,5,8,0,1,1,1,20.2,88.0,12.998,409
2011-05-23,0,5,9,0,1,1,1,20.2,88.0,15.0013,167
2011-05-23,0,5,10,0,1,1,1,23.020000000000003,74.0,19.9995,121
2011-05-23,0,5,11,0,1,1,1,23.96,69.0,26.0027,180
2011-05-23,0,5,12,0,1,1,1,23.96,69.0,26.0027,204
2011-05-23,0,5,13,0,1,1,2,26.78,57.99999999999999,27.9993,204
2011-05-23,0,5,14,0,1,1,2,25.84,62.0,35.0008,187
2011-05-23,0,5,15,0,1,1,2,25.84,62.0,30.0026,176
2011-05-23,0,5,16,0,1,1,2,25.84,62.0,19.9995,279
2011-05-23,0,5,17,0,1,1,3,25.84,70.0,26.0027,429
2011-05-23,0,5,18,0,1,1,1,24.9,74.0,19.0012,453
2011-05-23,0,5,19,0,1,1,1,24.9,74.0,15.0013,358
2011-05-23,0,5,20,0,1,1,1,22.08,83.0,15.0013,310
2011-05-23,0,5,21,0,1,1,1,22.08,89.0,15.0013,188
2011-05-23,0,5,22,0,1,1,1,21.14,94.0,15.0013,131
2011-05-23,0,5,23,0,1,1,2,21.14,88.0,12.998,72
2011-05-24,0,5,0,0,2,1,2,20.2,94.0,12.998,35
2011-05-24,0,5,1,0,2,1,2,20.2,94.0,11.0014,15
2011-05-24,0,5,2,0,2,1,2,20.2,94.0,12.998,10
2011-05-24,0,5,3,0,2,1,2,19.26,94.0,7.0015,2
2011-05-24,0,5,4,0,2,1,1,20.2,88.0,7.0015,4
2011-05-24,0,5,5,0,2,1,2,19.26,94.0,16.997899999999998,24
2011-05-24,0,5,6,0,2,1,2,19.26,94.0,12.998,112
2011-05-24,0,5,7,0,2,1,3,22.08,78.0,12.998,314
2011-05-24,0,5,8,0,2,1,3,21.14,83.0,15.0013,434
2011-05-24,0,5,9,0,2,1,2,22.08,73.0,12.998,138
2011-05-24,0,5,10,0,2,1,1,24.9,61.0,22.0028,108
2011-05-24,0,5,11,0,2,1,1,26.78,51.0,15.0013,175
2011-05-24,0,5,12,0,2,1,1,27.72,45.0,26.0027,170
2011-05-24,0,5,13,0,2,1,1,28.660000000000004,46.0,16.997899999999998,190
2011-05-24,0,5,14,0,2,1,1,28.660000000000004,46.0,19.0012,153
2011-05-24,0,5,15,0,2,1,3,26.78,55.00000000000001,27.9993,188
2011-05-24,0,5,16,0,2,1,1,23.020000000000003,69.0,12.998,277
2011-05-24,0,5,17,0,2,1,1,24.9,61.0,7.0015,548
2011-05-24,0,5,18,0,2,1,1,24.9,70.0,12.998,564
2011-05-24,0,5,19,0,2,1,1,23.020000000000003,74.0,12.998,355
2011-05-24,0,5,20,0,2,1,1,23.020000000000003,74.0,6.0032,280
2011-05-24,0,5,21,0,2,1,1,22.08,78.0,6.0032,189
2011-05-24,0,5,22,0,2,1,3,21.14,88.0,15.0013,141
2011-05-24,0,5,23,0,2,1,3,23.020000000000003,74.0,11.0014,66
2011-05-25,0,5,0,0,3,1,3,20.2,83.0,15.0013,35
2011-05-25,0,5,1,0,3,1,3,19.26,83.0,12.998,8
2011-05-25,0,5,2,0,3,1,2,18.320000000000004,94.0,0.0,8
2011-05-25,0,5,3,0,3,1,1,17.380000000000006,100.0,8.9981,9
2011-05-25,0,5,4,0,3,1,1,17.380000000000006,100.0,7.0015,3
2011-05-25,0,5,5,0,3,1,1,18.320000000000004,88.0,6.0032,25
2011-05-25,0,5,6,0,3,1,1,18.320000000000004,94.0,6.0032,117
2011-05-25,0,5,7,0,3,1,1,21.14,73.0,8.9981,313
2011-05-25,0,5,8,0,3,1,1,22.08,69.0,15.0013,531
2011-05-25,0,5,9,0,3,1,1,23.96,65.0,6.0032,234
2011-05-25,0,5,10,0,3,1,1,24.9,61.0,6.0032,135
2011-05-25,0,5,11,0,3,1,1,26.78,51.0,6.0032,140
2011-05-25,0,5,12,0,3,1,1,26.78,55.00000000000001,8.9981,210
2011-05-25,0,5,13,0,3,1,1,26.78,55.00000000000001,8.9981,202
2011-05-25,0,5,14,0,3,1,1,26.78,55.00000000000001,11.0014,168
2011-05-25,0,5,15,0,3,1,1,27.72,52.0,16.997899999999998,182
2011-05-25,0,5,16,0,3,1,1,26.78,51.0,19.0012,299
2011-05-25,0,5,17,0,3,1,1,26.78,51.0,15.0013,601
2011-05-25,0,5,18,0,3,1,1,25.84,57.99999999999999,15.0013,517
2011-05-25,0,5,19,0,3,1,1,24.9,61.0,8.9981,405
2011-05-25,0,5,20,0,3,1,1,24.9,61.0,11.0014,340
2011-05-25,0,5,21,0,3,1,1,23.020000000000003,69.0,8.9981,236
2011-05-25,0,5,22,0,3,1,1,23.020000000000003,69.0,16.997899999999998,174
2011-05-25,0,5,23,0,3,1,1,22.08,73.0,8.9981,86
2011-05-26,0,5,0,0,4,1,1,22.08,73.0,8.9981,45
2011-05-26,0,5,1,0,4,1,1,22.08,73.0,8.9981,16
2011-05-26,0,5,2,0,4,1,1,21.14,83.0,7.0015,14
2011-05-26,0,5,3,0,4,1,1,20.2,88.0,6.0032,4
2011-05-26,0,5,4,0,4,1,1,20.2,88.0,0.0,2
2011-05-26,0,5,5,0,4,1,2,20.2,88.0,6.0032,27
2011-05-26,0,5,6,0,4,1,2,20.2,100.0,6.0032,98
2011-05-26,0,5,7,0,4,1,2,21.14,94.0,16.997899999999998,286
2011-05-26,0,5,8,0,4,1,2,23.020000000000003,83.0,11.0014,489
2011-05-26,0,5,9,0,4,1,1,25.84,70.0,11.0014,216
2011-05-26,0,5,10,0,4,1,1,24.9,74.0,19.0012,143
2011-05-26,0,5,11,0,4,1,1,26.78,66.0,15.0013,160
2011-05-26,0,5,12,0,4,1,1,28.660000000000004,59.0,22.0028,194
2011-05-26,0,5,13,0,4,1,1,30.54,52.0,19.0012,197
2011-05-26,0,5,14,0,4,1,1,30.54,52.0,19.0012,189
2011-05-26,0,5,15,0,4,1,2,30.54,46.0,19.0012,141
2011-05-26,0,5,16,0,4,1,2,29.6,49.0,23.9994,291
2011-05-26,0,5,17,0,4,1,1,29.6,46.0,19.0012,494
2011-05-26,0,5,18,0,4,1,1,29.6,46.0,22.0028,478
2011-05-26,0,5,19,0,4,1,1,28.660000000000004,46.0,22.0028,378
2011-05-26,0,5,20,0,4,1,1,25.84,57.99999999999999,11.0014,322
2011-05-26,0,5,21,0,4,1,1,25.84,62.0,6.0032,223
2011-05-26,0,5,22,0,4,1,1,24.9,65.0,8.9981,180
2011-05-26,0,5,23,0,4,1,1,24.9,65.0,12.998,90
2011-05-27,0,5,0,0,5,1,1,23.96,69.0,16.997899999999998,69
2011-05-27,0,5,1,0,5,1,1,24.9,57.99999999999999,19.9995,50
2011-05-27,0,5,2,0,5,1,1,23.96,61.0,15.0013,18
2011-05-27,0,5,3,0,5,1,1,23.020000000000003,65.0,6.0032,12
2011-05-27,0,5,4,0,5,1,1,22.08,69.0,8.9981,7
2011-05-27,0,5,5,0,5,1,1,22.08,65.0,19.0012,31
2011-05-27,0,5,6,0,5,1,1,22.08,69.0,6.0032,81
2011-05-27,0,5,7,0,5,1,1,22.08,73.0,11.0014,249
2011-05-27,0,5,8,0,5,1,1,23.020000000000003,74.0,19.0012,418
2011-05-27,0,5,9,0,5,1,1,24.9,65.0,19.0012,227
2011-05-27,0,5,10,0,5,1,1,25.84,54.0,26.0027,153
2011-05-27,0,5,11,0,5,1,2,26.78,55.00000000000001,22.0028,166
2011-05-27,0,5,12,0,5,1,2,27.72,55.00000000000001,19.9995,243
2011-05-27,0,5,13,0,5,1,1,26.78,57.99999999999999,12.998,209
2011-05-27,0,5,14,0,5,1,1,27.72,55.00000000000001,16.997899999999998,239
2011-05-27,0,5,15,0,5,1,1,28.660000000000004,49.0,19.0012,356
2011-05-27,0,5,16,0,5,1,2,27.72,55.00000000000001,26.0027,419
2011-05-27,0,5,17,0,5,1,1,26.78,57.99999999999999,26.0027,491
2011-05-27,0,5,18,0,5,1,2,25.84,62.0,19.9995,399
2011-05-27,0,5,19,0,5,1,3,20.2,78.0,16.997899999999998,279
2011-05-27,0,5,20,0,5,1,2,21.14,73.0,15.0013,144
2011-05-27,0,5,21,0,5,1,1,20.2,83.0,7.0015,151
2011-05-27,0,5,22,0,5,1,1,20.2,78.0,8.9981,141
2011-05-27,0,5,23,0,5,1,1,19.26,88.0,8.9981,127
2011-05-28,0,5,0,0,6,0,1,19.26,88.0,8.9981,94
2011-05-28,0,5,1,0,6,0,1,19.26,88.0,12.998,55
2011-05-28,0,5,2,0,6,0,1,18.320000000000004,94.0,12.998,48
2011-05-28,0,5,3,0,6,0,1,18.320000000000004,88.0,15.0013,15
2011-05-28,0,5,4,0,6,0,1,18.320000000000004,88.0,16.997899999999998,4
2011-05-28,0,5,5,0,6,0,1,18.320000000000004,88.0,15.0013,7
2011-05-28,0,5,6,0,6,0,1,19.26,83.0,16.997899999999998,19
2011-05-28,0,5,7,0,6,0,1,20.2,83.0,16.997899999999998,50
2011-05-28,0,5,8,0,6,0,1,21.14,78.0,12.998,102
2011-05-28,0,5,9,0,6,0,1,22.08,73.0,16.997899999999998,177
2011-05-28,0,5,10,0,6,0,1,24.9,65.0,15.0013,276
2011-05-28,0,5,11,0,6,0,1,24.9,65.0,15.0013,349
2011-05-28,0,5,12,0,6,0,1,25.84,57.99999999999999,16.997899999999998,358
2011-05-28,0,5,13,0,6,0,1,25.84,62.0,15.0013,385
2011-05-28,0,5,14,0,6,0,1,26.78,57.99999999999999,15.0013,382
2011-05-28,0,5,15,0,6,0,1,26.78,55.00000000000001,15.0013,374
2011-05-28,0,5,16,0,6,0,1,27.72,55.00000000000001,19.0012,402
2011-05-28,0,5,17,0,6,0,1,26.78,55.00000000000001,19.9995,341
2011-05-28,0,5,18,0,6,0,1,25.84,62.0,16.997899999999998,385
2011-05-28,0,5,19,0,6,0,1,24.9,65.0,12.998,252
2011-05-28,0,5,20,0,6,0,1,24.9,65.0,15.0013,196
2011-05-28,0,5,21,0,6,0,1,23.020000000000003,74.0,19.9995,201
2011-05-28,0,5,22,0,6,0,1,23.020000000000003,78.0,15.0013,161
2011-05-28,0,5,23,0,6,0,1,22.08,83.0,12.998,125
2011-05-29,0,5,0,0,0,0,1,22.08,83.0,15.0013,83
2011-05-29,0,5,1,0,0,0,1,21.14,88.0,11.0014,66
2011-05-29,0,5,2,0,0,0,1,21.14,88.0,7.0015,61
2011-05-29,0,5,3,0,0,0,1,21.14,88.0,7.0015,26
2011-05-29,0,5,4,0,0,0,1,20.2,88.0,6.0032,23
2011-05-29,0,5,5,0,0,0,1,20.2,94.0,11.0014,6
2011-05-29,0,5,6,0,0,0,2,21.14,88.0,12.998,15
2011-05-29,0,5,7,0,0,0,2,21.14,88.0,16.997899999999998,30
2011-05-29,0,5,8,0,0,0,2,21.14,88.0,15.0013,96
2011-05-29,0,5,9,0,0,0,2,21.14,94.0,16.997899999999998,152
2011-05-29,0,5,10,0,0,0,2,23.020000000000003,83.0,15.0013,251
2011-05-29,0,5,11,0,0,0,2,23.020000000000003,83.0,19.0012,319
2011-05-29,0,5,12,0,0,0,2,24.9,74.0,15.0013,402
2011-05-29,0,5,13,0,0,0,1,25.84,70.0,19.0012,418
2011-05-29,0,5,14,0,0,0,1,26.78,70.0,19.0012,351
2011-05-29,0,5,15,0,0,0,1,26.78,70.0,19.9995,376
2011-05-29,0,5,16,0,0,0,1,26.78,70.0,19.0012,361
2011-05-29,0,5,17,0,0,0,1,26.78,70.0,19.0012,383
2011-05-29,0,5,18,0,0,0,1,25.84,74.0,19.0012,328
2011-05-29,0,5,19,0,0,0,1,25.84,74.0,16.997899999999998,287
2011-05-29,0,5,20,0,0,0,1,24.9,79.0,12.998,219
2011-05-29,0,5,21,0,0,0,1,23.96,83.0,11.0014,229
2011-05-29,0,5,22,0,0,0,1,23.020000000000003,89.0,8.9981,171
2011-05-29,0,5,23,0,0,0,1,23.020000000000003,89.0,11.0014,135
2011-05-30,0,5,0,1,1,0,1,22.08,94.0,12.998,103
2011-05-30,0,5,1,1,1,0,1,22.08,94.0,8.9981,79
2011-05-30,0,5,2,1,1,0,1,22.08,94.0,12.998,45
2011-05-30,0,5,3,1,1,0,1,22.08,94.0,12.998,18
2011-05-30,0,5,4,1,1,0,1,21.14,94.0,11.0014,6
2011-05-30,0,5,5,1,1,0,2,21.14,94.0,7.0015,7
2011-05-30,0,5,6,1,1,0,2,22.08,94.0,6.0032,16
2011-05-30,0,5,7,1,1,0,2,22.08,94.0,0.0,31
2011-05-30,0,5,8,1,1,0,2,23.020000000000003,89.0,7.0015,94
2011-05-30,0,5,9,1,1,0,1,25.84,74.0,6.0032,128
2011-05-30,0,5,10,1,1,0,1,29.6,55.00000000000001,16.997899999999998,269
2011-05-30,0,5,11,1,1,0,1,30.54,52.0,0.0,321
2011-05-30,0,5,12,1,1,0,1,32.42,47.0,7.0015,366
